date,avg_aqi,min_aqi,max_aqi,days,avg_pm25,avg_pm10
2019-05-29,133.31578947368422,72.0,374.0,19,47.284444444444446,108.3025
2019-05-30,147.45105263157896,68.0,515.0,19,50.815,114.61875
2019-05-31,147.21052631578948,70.0,360.0,19,47.60833333333333,105.04266666666666
2019-06-01,162.9857894736842,46.73,500.0,19,48.05166666666666,103.05066666666667
2019-06-02,158.31578947368422,49.0,500.0,19,46.95944444444444,98.98133333333334
2019-06-03,175.6921052631579,37.15,500.0,19,43.44647058823529,114.85799999999999
2019-06-04,135.77777777777777,44.0,408.0,18,40.849444444444444,94.05499999999999
2019-06-05,128.33333333333334,48.0,402.0,18,45.17111111111112,100.01142857142858
2019-06-06,127.0,47.0,303.0,17,44.99588235294117,93.80230769230769
2019-06-07,124.73696666666667,49.0,354.0,18,35.585,84.90785714285714
2019-06-08,119.61111111111111,47.0,358.0,18,37.07055555555556,82.98214285714286
2019-06-09,126.77777777777777,33.0,324.0,18,44.43555555555556,92.79714285714284
2019-06-10,131.22222222222223,40.0,360.0,18,44.132777777777775,90.97357142857143
2019-06-11,143.49217647058825,41.0,348.0,17,51.743529411764705,117.70076923076923
2019-06-12,128.43433333333334,48.0,333.0,18,38.77882352941177,89.70857142857143
2019-06-13,114.64944444444444,39.0,321.0,18,34.46611111111111,80.06266666666667
2019-06-14,113.52474444444445,38.0,338.0,18,35.675,85.636
2019-06-15,127.41176470588235,38.0,369.0,17,45.82823529411764,104.07071428571429
2019-06-16,125.22297777777779,44.0,397.0,18,33.87611111111111,88.556
2019-06-17,127.27777777777777,49.0,500.0,18,37.233333333333334,83.6907142857143
2019-06-18,110.20885263157894,54.0,363.0,19,35.29052631578947,79.71533333333333
2019-06-19,139.73684210526315,50.0,500.0,19,44.30842105263158,104.6275
2019-06-20,126.05263157894737,51.0,565.0,19,33.45315789473684,75.70125
2019-06-21,107.08257407407407,42.0,348.0,18,36.26555555555555,73.11466666666666
2019-06-22,105.66666666666667,46.0,207.0,18,39.25555555555556,76.87733333333333
2019-06-23,103.05555555555556,44.0,328.0,18,30.418888888888887,68.2325
2019-06-24,100.22222222222223,40.0,440.0,18,30.678333333333335,62.12375
2019-06-25,101.95856842105263,58.0,411.0,19,37.869473684210526,67.27117647058823
2019-06-26,110.15789473684211,41.0,469.0,19,37.338421052631574,72.608125
2019-06-27,110.63157894736842,31.0,436.0,19,37.51789473684211,97.796875
2019-06-28,122.42105263157895,35.0,517.0,19,37.71578947368421,90.141875
2019-06-29,132.73684210526315,35.0,640.0,19,39.246842105263156,95.90312499999999
2019-06-30,123.63157894736842,39.0,465.0,19,36.654736842105265,91.60625
2019-07-01,110.17582105263158,39.0,486.0,19,33.72736842105263,78.69
2019-07-02,109.42105263157895,36.0,446.0,19,33.71263157894737,82.11500000000001
2019-07-03,108.15789473684211,25.0,426.0,19,30.74631578947368,67.465625
2019-07-04,105.21052631578948,33.0,534.0,19,28.889999999999997,61.619375000000005
2019-07-05,104.85473684210527,12.24,610.0,19,31.29,55.8725
2019-07-06,96.05263157894737,42.0,491.0,19,25.04578947368421,57.410625
2019-07-07,92.15789473684211,41.0,451.0,19,23.574210526315788,58.63875
2019-07-08,98.21052631578948,35.0,509.0,19,27.69578947368421,76.72375
2019-07-09,126.42528157894738,37.0,491.0,19,35.764736842105265,108.859375
2019-07-10,112.66863157894736,36.0,524.0,19,35.50157894736842,98.78375
2019-07-11,128.1578947368421,40.0,575.0,19,35.49315789473684,105.155
2019-07-12,139.1,36.0,500.0,20,36.09684210526316,99.02117647058823
2019-07-13,118.95,45.0,503.0,20,34.73684210526316,90.62588235294118
2019-07-14,108.6,36.0,469.0,20,33.56,82.79117647058824
2019-07-15,107.1155,38.0,455.0,20,31.45421052631579,79.48764705882353
2019-07-16,111.85,39.0,488.0,20,35.34947368421052,84.95588235294117
2019-07-17,114.05,52.0,513.0,20,35.618947368421054,81.28058823529412
2019-07-18,125.05,49.0,500.0,20,33.04833333333333,69.96823529411765
2019-07-19,99.33056666666667,41.0,429.0,20,34.86736842105263,70.57055555555556
2019-07-20,100.69116666666666,44.0,459.0,20,30.796842105263156,63.269999999999996
2019-07-21,91.05,43.0,385.0,20,27.94157894736842,51.986666666666665
2019-07-22,84.3,39.0,309.0,20,28.689473684210526,52.31666666666666
2019-07-23,101.7,35.0,587.0,20,29.37263157894737,64.4538888888889
2019-07-24,97.914,23.28,482.0,20,27.448947368421052,65.78888888888889
2019-07-25,96.523,25.46,502.0,20,25.80894736842105,54.29777777777778
2019-07-26,92.85,35.0,469.0,20,25.17105263157895,44.998333333333335
2019-07-27,89.35,47.0,413.0,20,22.64421052631579,43.775555555555556
2019-07-28,85.36842105263158,35.0,478.0,19,23.44105263157895,47.23176470588235
2019-07-29,93.8,33.0,515.0,20,24.031052631578945,56.18833333333333
2019-07-30,92.75,28.0,461.0,20,24.527368421052632,53.34470588235294
2019-07-31,101.4,29.0,500.0,20,25.028947368421054,55.01529411764706
2019-08-01,119.0,34.0,957.0,20,25.803684210526313,49.84388888888889
2019-08-02,108.7,37.0,685.0,20,29.236315789473686,55.34222222222222
2019-08-03,101.4,24.0,492.0,20,26.38105263157895,49.33722222222222
2019-08-04,94.5,27.0,464.0,20,25.204736842105262,47.38111111111111
2019-08-05,94.63157894736842,31.0,477.0,19,31.11111111111111,59.31117647058824
2019-08-06,100.385,24.700000000000003,564.0,20,22.98421052631579,48.99166666666667
2019-08-07,94.31166666666667,38.0,545.0,20,20.353157894736842,45.37833333333334
2019-08-08,135.5,27.0,530.0,20,20.80777777777778,52.56666666666666
2019-08-09,119.2,32.0,500.0,20,21.086842105263155,71.42823529411764
2019-08-10,123.75,43.0,500.0,20,21.476315789473684,56.26117647058824
2019-08-11,118.55,38.0,500.0,20,23.917894736842104,57.66235294117647
2019-08-12,124.10526315789474,43.0,573.0,19,25.251666666666665,106.49941176470588
2019-08-13,163.77631578947367,21.750000000000004,956.0,19,23.304444444444446,91.336875
2019-08-14,99.5376701754386,14.883333333333333,492.0,19,25.054444444444446,56.24764705882353
2019-08-15,114.6,36.0,500.0,20,25.585789473684212,55.13117647058824
2019-08-16,91.09538947368421,41.0,505.0,19,20.945,47.27470588235294
2019-08-17,111.75,40.0,500.0,20,26.64421052631579,55.42411764705883
2019-08-18,119.0,39.0,539.0,19,23.506666666666668,52.29266666666667
2019-08-19,122.28894736842103,38.0,627.0,19,25.396315789473682,64.80562499999999
2019-08-20,94.42315789473685,27.67,466.0,19,29.867894736842107,67.604375
2019-08-21,103.42105263157895,41.0,465.0,19,30.46736842105263,72.37117647058824
2019-08-22,104.3157894736842,48.0,462.0,19,30.733684210526313,71.9935294117647
2019-08-23,100.30964912280702,37.88333333333333,523.0,19,29.75157894736842,67.47749999999999
2019-08-24,95.63157894736842,30.0,385.0,19,28.353684210526318,61.90875
2019-08-25,92.77777777777777,26.0,360.0,18,22.33388888888889,47.95133333333333
2019-08-26,98.13852631578948,32.0,532.0,19,23.00842105263158,57.8425
2019-08-27,102.2563492063492,42.0,651.0,21,26.14761904761905,59.73736842105263
2019-08-28,95.01407936507937,37.0,434.0,21,27.670952380952382,58.54157894736842
2019-08-29,94.78947368421052,40.0,517.0,19,25.346315789473685,52.74823529411765
2019-08-30,99.10526315789474,35.0,563.0,19,26.08157894736842,52.01823529411765
2019-08-31,98.90789473684211,32.0,464.0,19,28.187894736842107,57.78941176470588
2019-09-01,100.15789473684211,31.0,420.0,19,25.179473684210524,45.35764705882353
2019-09-02,114.8826,38.0,500.0,20,68.6655,99.78555555555556
2019-09-03,122.9,38.0,500.0,20,73.6795,101.82055555555556
2019-09-04,123.54887692307693,35.0,419.9775384615385,20,42.513999999999996,78.38166666666666
2019-09-05,94.13359047619048,32.0,446.0,21,22.0045,41.96842105263158
2019-09-06,107.52380952380952,25.0,500.0,21,22.598000000000003,43.55263157894737
2019-09-07,92.52380952380952,31.0,454.0,21,21.1425,45.601578947368424
2019-09-08,86.65190476190476,33.0,408.0,21,20.2,43.57722222222222
2019-09-09,107.55177142857143,35.0,500.0,21,27.104000000000003,57.968947368421055
2019-09-10,95.85714285714286,27.0,468.0,21,31.438499999999998,65.78578947368422
2019-09-11,90.38690476190476,30.6,167.0,21,34.89149999999999,77.31263157894738
2019-09-12,88.48400000000001,30.0,168.0,20,28.584736842105265,63.60611111111112
2019-09-13,91.0952380952381,30.0,500.0,21,25.7785,50.26888888888889
2019-09-14,96.80952380952381,30.0,629.0,21,26.847500000000004,53.00944444444444
2019-09-15,106.71428571428571,30.0,793.0,21,27.79,57.804210526315785
2019-09-16,96.66666666666667,40.0,495.0,21,30.982499999999998,66.89631578947369
2019-09-17,101.49772727272726,41.0,528.0,22,32.48428571428571,62.7965
2019-09-18,100.5909090909091,32.0,570.0,22,26.41761904761905,57.548500000000004
2019-09-19,102.23942424242423,33.0,708.0,22,25.655909090909088,46.9975
2019-09-20,86.32459090909092,32.0,314.0,22,26.925454545454546,55.0395
2019-09-21,93.98136363636364,31.0,386.0,22,29.91909090909091,62.2275
2019-09-22,87.09,31.0,356.0,22,26.73318181818182,53.192499999999995
2019-09-23,85.63877272727272,35.0,398.0,22,26.906363636363633,50.964
2019-09-24,92.22727272727273,26.0,476.0,22,25.298636363636366,53.081500000000005
2019-09-25,95.9090909090909,26.0,572.0,22,24.915454545454544,48.5985
2019-09-26,89.94545454545454,20.8,427.0,22,23.909545454545455,46.682
2019-09-27,90.71428571428571,38.0,466.0,21,21.111428571428572,46.80157894736842
2019-09-28,83.05238095238094,40.0,438.0,21,19.88095238095238,44.63263157894737
2019-09-29,83.33333333333333,38.0,432.0,21,20.417142857142856,44.7621052631579
2019-09-30,104.04761904761905,41.0,500.0,21,22.0185,49.49947368421053
2019-10-01,106.28571428571429,37.0,500.0,21,26.285714285714285,56.43944444444444
2019-10-02,115.66666666666667,30.0,500.0,21,29.488095238095237,62.15277777777778
2019-10-03,108.30036190476191,58.0,528.0,21,34.85142857142857,74.62473684210526
2019-10-04,104.76281904761906,55.0,512.0,21,34.33952380952381,75.76315789473684
2019-10-05,112.21856190476191,49.0,614.0,21,38.368095238095236,72.45684210526316
2019-10-06,137.47619047619048,58.0,954.0,21,43.4245,77.69421052631579
2019-10-07,165.22727272727272,35.0,1217.0,22,43.981904761904765,74.87899999999999
2019-10-08,125.28571428571429,38.0,659.0,21,40.463,74.942
2019-10-09,169.4109090909091,27.0,1389.0,22,44.04380952380952,74.71368421052631
2019-10-10,141.3934347826087,34.0,1195.0,23,44.88636363636363,78.714
2019-10-11,128.30434782608697,43.0,615.0,23,45.28521739130434,83.0065
2019-10-12,144.1304347826087,46.0,904.0,23,48.25565217391305,94.47
2019-10-13,180.1304347826087,44.0,1595.0,23,55.296521739130434,107.48285714285714
2019-10-14,148.63372463768115,46.0,500.0,23,54.595652173913045,101.75380952380952
2019-10-15,158.61515652173912,52.0,919.0,23,57.33782608695652,105.17714285714285
2019-10-16,177.88315652173915,36.0,1190.0,23,59.48434782608696,107.0657142857143
2019-10-17,168.88547826086958,40.0,956.0,23,57.28782608695653,96.63619047619048
2019-10-18,168.3913043478261,43.0,1124.0,23,53.36826086956522,88.4347619047619
2019-10-19,123.08695652173913,41.0,318.0,23,47.401739130434784,81.90299999999999
2019-10-20,116.45072463768116,25.366666666666667,260.0,23,50.142727272727264,82.71761904761904
2019-10-21,131.04347826086956,44.0,301.0,23,56.942727272727275,86.20571428571428
2019-10-22,137.47826086956522,44.0,329.0,23,55.38478260869565,91.91380952380953
2019-10-23,143.82608695652175,60.0,308.0,23,56.40304347826087,93.6047619047619
2019-10-24,141.13617391304348,40.0,335.0,23,54.94347826086957,93.92428571428572
2019-10-25,136.0,39.0,334.0,23,49.772608695652174,92.99571428571429
2019-10-26,131.45454545454547,27.0,315.0,22,52.23318181818181,93.60549999999999
2019-10-27,147.5909090909091,45.0,354.0,22,82.91136363636363,120.04400000000001
2019-10-28,234.63333333333335,43.300000000000004,417.0,21,122.21095238095238,158.59
2019-10-29,195.66666666666666,48.0,419.0,21,89.17809523809524,132.6378947368421
2019-10-30,182.30290909090908,48.0,452.0,22,79.05636363636364,120.7385
2019-10-31,197.2137727272727,45.0,502.0,22,90.33454545454546,140.3665
2019-11-01,205.21192727272728,48.0,591.0,22,103.935,158.791
2019-11-02,193.50103030303032,49.0,473.0,22,101.45545454545454,144.7825
2019-11-03,223.7113181818182,60.0,659.0,22,127.48409090909091,180.92368421052632
2019-11-04,236.90266666666668,59.0,636.0,22,107.08272727272725,153.85750000000002
2019-11-05,212.5,66.0,455.0,22,97.46818181818183,153.192
2019-11-06,207.04545454545453,67.0,561.0,22,90.42818181818183,151.1975
2019-11-07,210.8181818181818,65.0,401.0,22,86.48636363636363,152.533
2019-11-08,198.95454545454547,54.0,516.0,22,80.45590909090909,140.25799999999998
2019-11-09,176.13636363636363,64.0,358.0,22,68.04272727272728,112.58
2019-11-10,156.95454545454547,50.0,339.0,22,67.91772727272728,119.16199999999999
2019-11-11,163.5909090909091,36.0,376.0,22,79.555,139.0105
2019-11-12,210.4090909090909,71.0,733.0,22,104.30318181818183,174.69250000000002
2019-11-13,229.63636363636363,73.0,638.0,22,114.34727272727272,183.06199999999998
2019-11-14,221.27272727272728,67.0,537.0,22,107.08954545454544,180.2455
2019-11-15,223.77272727272728,70.0,595.0,22,105.9540909090909,181.4465
2019-11-16,204.6818181818182,57.0,438.0,22,81.82863636363636,147.4715
2019-11-17,184.04545454545453,61.0,632.0,22,67.45681818181818,126.97200000000001
2019-11-18,186.3022727272727,43.650000000000006,883.0,22,72.60318181818182,134.1755
2019-11-19,199.3181818181818,54.0,884.0,22,76.01045454545455,136.2595
2019-11-20,195.1818181818182,47.0,552.0,22,80.20590909090909,140.55450000000002
2019-11-21,210.13636363636363,56.0,662.0,22,90.71863636363636,150.25
2019-11-22,202.59855072463768,21.76666666666667,500.0,23,87.56772727272727,146.67190476190476
2019-11-23,210.7826086956522,14.0,500.0,23,83.15863636363636,136.76333333333332
2019-11-24,181.95454545454547,32.0,443.0,22,81.375,125.86449999999999
2019-11-25,190.01809090909092,22.0,400.0,22,87.67,134.23250000000002
2019-11-26,200.45454545454547,30.0,441.0,22,89.62136363636364,135.777
2019-11-27,181.72727272727272,29.0,435.0,22,79.43136363636364,120.06649999999999
2019-11-28,167.09408628762543,28.0,403.0,23,71.85391304347827,118.28666666666666
2019-11-29,148.04347826086956,47.0,378.0,23,67.24130434782609,119.87761904761904
2019-11-30,152.02028985507246,11.466666666666667,358.0,23,65.54347826086956,124.3952380952381
2019-12-01,160.27272727272728,45.0,315.0,22,67.67772727272728,121.27950000000001
2019-12-02,153.95454545454547,37.0,334.0,22,72.07409090909091,121.8425
2019-12-03,161.1246376811594,9.866666666666667,375.0,23,75.88869565217392,127.7252380952381
2019-12-04,170.97536231884058,7.433333333333334,381.0,23,81.41478260869565,133.3504761904762
2019-12-05,176.8895652173913,4.46,404.0,23,93.69739130434782,146.61809523809524
2019-12-06,195.05144927536233,6.183333333333334,423.0,23,94.20565217391304,151.45380952380953
2019-12-07,186.90173913043478,4.74,382.0,23,86.42999999999999,150.7452380952381
2019-12-08,184.5666666666667,22.033333333333335,404.0,23,84.84695652173913,139.66666666666666
2019-12-09,180.0768115942029,11.766666666666666,371.0,23,82.7095652173913,141.11238095238096
2019-12-10,201.60289855072463,20.866666666666667,458.0,23,91.74347826086957,158.7905
2019-12-11,217.61594202898553,35.16666666666667,538.0,23,102.82391304347826,161.21285714285713
2019-12-12,221.61521739130433,22.15,520.0,23,91.4095652173913,143.71380952380952
2019-12-13,162.97173913043477,9.350000000000001,361.0,23,60.550000000000004,98.71333333333334
2019-12-14,123.69565217391305,11.0,312.0,23,55.955652173913045,97.42095238095237
2019-12-15,131.78333333333333,28.016666666666666,322.0,23,58.065652173913044,95.17333333333333
2019-12-16,122.83115942028986,13.116666666666667,331.0,23,58.35826086956522,94.84190476190477
2019-12-17,134.36014492753623,21.283333333333335,340.0,23,65.47695652173913,105.42571428571429
2019-12-18,149.28,24.44,305.0,23,74.3395652173913,121.99761904761904
2019-12-19,172.41521739130437,8.55,391.0,23,86.06217391304347,135.71428571428572
2019-12-20,211.1427536231884,8.283333333333333,712.0,23,102.42173913043477,161.86142857142858
2019-12-21,206.41086956521738,3.45,441.0,23,101.5895652173913,153.4452380952381
2019-12-22,191.05344927536234,6.816666666666666,462.0,23,91.39478260869565,129.94400000000002
2019-12-23,180.74855072463765,14.216666666666667,443.0,23,92.00826086956522,138.3505
2019-12-24,197.6014492753623,34.833333333333336,449.0,23,104.49478260869566,170.5390476190476
2019-12-25,206.07391304347826,40.7,384.0,23,91.26086956521739,149.5961904761905
2019-12-26,187.25507246376813,20.866666666666667,340.0,23,84.70478260869565,140.49428571428572
2019-12-27,205.04347826086956,77.0,500.0,23,80.0204347826087,139.05210526315787
2019-12-28,204.7270597826087,65.0,500.0,23,89.91652173913043,166.513
2019-12-29,220.91304347826087,65.0,500.0,23,97.02130434782607,178.1575
2019-12-30,255.91304347826087,83.0,703.0,23,99.3286956521739,175.84300000000002
2019-12-31,200.31159420289856,11.166666666666668,417.0,23,99.28521739130434,156.72045454545454
2020-01-01,215.45454545454547,69.0,492.0,22,113.87181818181817,166.94761904761904
2020-01-02,203.8695652173913,57.0,500.0,23,89.97434782608696,139.21571428571428
2020-01-03,184.1385608695652,55.0,500.0,23,72.77347826086957,121.85428571428572
2020-01-04,148.27272727272728,47.0,366.0,22,72.19863636363635,119.30238095238094
2020-01-05,177.1304347826087,55.0,500.0,23,67.96478260869566,119.80999999999999
2020-01-06,163.2608695652174,58.0,500.0,23,66.21,119.45523809523809
2020-01-07,179.2173913043478,55.0,500.0,23,78.36130434782608,139.85809523809525
2020-01-08,184.43478260869566,46.0,500.0,23,74.38304347826087,125.14619047619048
2020-01-09,149.56191304347826,49.0,322.0,23,66.49652173913044,112.80772727272728
2020-01-10,144.11479710144928,58.0,331.0,23,67.58043478260869,114.41045454545456
2020-01-11,151.77272727272728,50.0,331.0,22,77.07409090909091,127.83571428571429
2020-01-12,178.13636363636363,38.0,377.0,22,88.56363636363636,143.0447619047619
2020-01-13,194.63636363636363,52.0,381.0,22,97.47454545454546,156.49380952380952
2020-01-14,199.10773244147157,60.0,348.0,23,93.56608695652174,157.20000000000002
2020-01-15,200.43478260869566,64.0,462.0,23,98.24652173913044,162.36454545454546
2020-01-16,189.69565217391303,55.0,402.0,23,79.45217391304348,133.17909090909092
2020-01-17,168.3913043478261,36.0,334.0,23,69.66565217391305,130.96772727272727
2020-01-18,169.47826086956522,60.0,547.0,23,68.06304347826087,123.32954545454545
2020-01-19,160.52173913043478,58.0,375.0,23,63.944782608695654,115.88136363636363
2020-01-20,148.47826086956522,62.0,384.0,23,61.9491304347826,110.94181818181818
2020-01-21,166.82608695652175,51.0,529.0,23,74.0313043478261,132.98272727272726
2020-01-22,175.527648,54.0,449.0,25,78.9984,135.94166666666666
2020-01-23,176.375,61.0,483.0,24,69.21583333333334,124.81869565217391
2020-01-24,143.85867138461538,66.0,471.3813846153846,25,72.89479999999999,130.23833333333332
2020-01-25,153.176944,68.0,363.0,25,83.1364,142.87458333333333
2020-01-26,178.64477599999998,71.0,349.0,25,83.87280000000001,151.06208333333333
2020-01-27,169.129536,71.0,369.0,25,79.61359999999999,139.60458333333335
2020-01-28,173.08,65.0,328.0,25,68.65833333333333,135.31125
2020-01-29,151.48,55.0,313.0,25,63.906800000000004,118.34250000000002
2020-01-30,154.6,59.0,528.0,25,60.904799999999994,117.51083333333334
2020-01-31,151.72,55.0,660.0,25,54.775600000000004,109.17625
2020-02-01,150.20833333333334,52.0,483.0,24,61.885416666666664,111.75826086956522
2020-02-02,136.66666666666666,47.0,336.0,24,56.065,103.69260869565217
2020-02-03,136.19047999999998,29.6,297.0,25,62.248000000000005,114.38125000000001
2020-02-04,163.68,54.0,571.0,25,70.6764,126.74041666666666
2020-02-05,165.32,54.0,568.0,25,69.89439999999999,128.06166666666667
2020-02-06,149.48,47.0,387.0,25,61.356,116.50791666666667
2020-02-07,149.64,44.0,323.0,25,65.3228,122.29583333333333
2020-02-08,160.08,45.0,652.0,25,67.2404,127.18791666666665
2020-02-09,145.08333333333334,51.0,310.0,24,64.49583333333334,111.42521739130436
2020-02-10,156.08992,50.0,328.0,25,71.7048,129.60916666666665
2020-02-11,167.56,69.0,347.0,25,75.8216,139.27875
2020-02-12,173.56,65.0,475.0,25,73.3964,142.96375
2020-02-13,191.68,73.0,974.0,25,74.1556,145.9925
2020-02-14,168.64,83.0,412.0,25,69.7676,144.51291666666665
2020-02-15,165.56,82.0,480.0,25,66.47,134.74166666666667
2020-02-16,163.96,82.0,388.0,25,72.4012,136.3525
2020-02-17,182.0,66.0,543.0,25,77.83760000000001,149.35458333333335
2020-02-18,205.24,66.0,1226.0,25,69.6836,143.15375
2020-02-19,212.2,65.0,1291.0,25,77.1692,151.12541666666667
2020-02-20,167.2,77.0,493.0,25,67.27720000000001,130.71916666666667
2020-02-21,141.67066666666665,43.76666666666667,407.0,25,54.7012,108.9225
2020-02-22,120.10382499999999,50.0,302.0,24,54.44875,109.02565217391304
2020-02-23,140.41666666666666,64.0,302.0,24,62.09458333333333,116.9095652173913
2020-02-24,132.14585066666666,52.74766666666667,282.0,25,56.7228,112.11500000000001
2020-02-25,135.24,49.0,528.0,25,51.2696,105.03208333333333
2020-02-26,148.0,46.0,983.0,25,55.8588,111.05125
2020-02-27,160.64,58.0,1262.0,25,52.68600000000001,104.93333333333334
2020-02-28,150.96,42.0,962.0,25,56.4432,114.87
2020-02-29,135.24,51.0,421.0,25,54.6708,117.66458333333333
2020-03-01,138.08,53.0,475.0,25,52.8804,105.66125
2020-03-02,147.35748,60.0,508.0,25,58.147200000000005,116.60291666666666
2020-03-03,146.92,63.0,460.0,25,56.2308,120.97083333333335
2020-03-04,123.68,64.0,246.0,25,49.73916666666667,103.38375
2020-03-05,106.32,47.0,261.0,25,39.27833333333333,78.51291666666667
2020-03-06,98.58833200000001,36.0,308.0,25,31.92458333333333,74.66304347826087
2020-03-07,111.24,35.0,500.0,25,32.28625,77.90695652173913
2020-03-08,103.66666666666667,35.0,325.0,24,34.86739130434783,80.29260869565218
2020-03-09,99.03334722222222,42.0,182.0,24,36.7525,81.37826086956522
2020-03-10,106.75,35.0,232.0,24,46.600833333333334,90.54434782608696
2020-03-11,98.65809066666667,35.0,191.0,25,35.7488,76.74041666666666
2020-03-12,96.72035733333334,36.78333333333334,226.0,25,35.5616,81.27833333333334
2020-03-13,103.88955,35.0,302.0,24,38.731249999999996,93.9908695652174
2020-03-14,104.95833333333333,29.0,260.0,24,37.07375,86.02826086956522
2020-03-15,98.52173913043478,30.0,215.0,23,38.1991304347826,87.32363636363635
2020-03-16,110.62016666666666,48.0,222.0,24,43.77791666666667,103.58130434782608
2020-03-17,121.30516,40.0,310.0,25,48.6672,114.1175
2020-03-18,131.72570769230768,48.0,487.0,26,47.064230769230775,103.7616
2020-03-19,157.1086923076923,51.0,988.0,26,54.26307692307692,106.41959999999999
2020-03-20,121.736376,43.0,273.0,25,48.7188,97.3725
2020-03-21,124.28,37.0,296.0,25,50.19520000000001,94.82458333333334
2020-03-22,111.66000000000001,39.0,225.0,24,41.972500000000004,76.1009090909091
2020-03-23,118.46979999999999,33.0,500.0,25,38.45166666666667,66.98
2020-03-24,105.23326923076924,36.0,209.25,26,44.361538461538466,78.3968
2020-03-25,110.54346153846154,35.0,252.0,26,40.302307692307686,68.8708
2020-03-26,95.45914358974359,39.0,238.0,26,36.765,65.52199999999999
2020-03-27,92.50952564102565,40.0,270.0,26,37.61807692307692,67.5912
2020-03-28,87.88064102564103,26.0,298.0,26,34.761923076923075,65.5616
2020-03-29,82.17559722222222,30.0,176.0,24,29.757916666666663,69.98130434782608
2020-03-30,81.21970666666667,38.0,169.0,25,32.0996,71.14958333333333
2020-03-31,91.31333333333333,34.0,201.0,25,38.0356,80.27791666666667
2020-04-01,98.99105333333333,32.0,307.0,25,40.422,73.54833333333333
2020-04-02,99.81254666666668,34.0,315.0,25,39.7224,81.4575
2020-04-03,90.86307199999999,33.0,275.0,25,35.2944,78.53541666666666
2020-04-04,91.834,34.0,222.0,25,36.7136,81.20291666666667
2020-04-05,90.625,35.0,175.0,24,36.617916666666666,75.0304347826087
2020-04-06,88.65217391304348,39.0,162.0,23,37.25826086956522,81.92454545454545
2020-04-07,90.05914166666666,30.0,171.257,24,32.98291666666667,77.8495652173913
2020-04-08,85.68952777777777,36.016666666666666,198.0,24,29.735833333333332,77.72782608695653
2020-04-09,92.62373611111111,35.0,238.653,24,31.525833333333335,71.89521739130434
2020-04-10,89.71597222222222,20.183333333333334,236.0,24,34.11666666666667,68.83727272727273
2020-04-11,87.95733333333334,27.599999999999998,222.0,25,35.356,72.5795652173913
2020-04-12,92.72,41.0,206.0,25,34.1084,76.19869565217391
2020-04-13,92.16,42.0,200.0,25,36.75333333333334,80.7804347826087
2020-04-14,101.68514666666665,50.0,266.0,25,40.77,89.78173913043479
2020-04-15,100.884,36.1,254.0,25,35.972500000000004,83.62782608695652
2020-04-16,96.64,43.0,183.0,25,33.933749999999996,74.47217391304348
2020-04-17,96.03441600000001,33.0,211.0,25,31.30875,70.31304347826087
2020-04-18,89.16,31.0,207.0,25,28.46375,66.28521739130434
2020-04-19,81.96,24.0,145.0,25,25.749166666666667,57.93000000000001
2020-04-20,79.2,24.0,147.0,25,26.887916666666666,60.34391304347827
2020-04-21,74.68,23.0,122.0,25,19.634583333333335,47.32130434782609
2020-04-22,71.52,20.0,122.0,25,22.920416666666668,51.09608695652174
2020-04-23,74.88,19.0,129.0,25,26.857083333333335,58.06652173913044
2020-04-24,78.58333333333333,19.0,143.0,24,25.424166666666665,57.05136363636364
2020-04-25,78.07710833333333,19.0,121.0,24,23.24625,57.17227272727273
2020-04-26,72.572,18.0,126.0,25,22.76625,54.83782608695652
2020-04-27,68.04,19.0,121.0,25,19.218333333333334,45.81304347826087
2020-04-28,72.29166666666667,19.0,130.0,24,21.116666666666667,49.60318181818182
2020-04-29,94.68,19.0,500.0,25,26.046799999999998,57.574090909090906
2020-04-30,79.31923076923077,16.533333333333335,141.0,26,27.892307692307693,67.01833333333333
2020-05-01,84.07692307692308,17.0,155.0,26,27.16,70.40041666666667
2020-05-02,78.58333333333333,20.0,152.0,24,23.179166666666664,58.67227272727273
2020-05-03,80.05038461538462,19.0,188.0,26,24.789615384615384,58.374583333333334
2020-05-04,76.96153846153847,19.0,148.0,26,22.279999999999998,55.92875
2020-05-05,84.38461538461539,19.0,172.0,26,26.5108,62.564166666666665
2020-05-06,81.29544615384614,20.0,146.0,26,23.258076923076924,65.61166666666666
2020-05-07,78.28192307692308,20.0,140.0,26,21.836153846153845,57.70875
2020-05-08,85.80221538461538,20.0,171.0,26,25.86923076923077,67.23958333333333
2020-05-09,93.42307692307692,24.0,202.0,26,30.86653846153846,73.5225
2020-05-10,95.8076923076923,24.0,256.0,26,29.952692307692306,70.80833333333334
2020-05-11,93.75553846153846,35.0,195.644,26,29.52423076923077,65.04583333333333
2020-05-12,89.47247999999999,37.0,165.812,25,30.8864,66.01565217391304
2020-05-13,85.84553846153845,4.83,146.0,26,32.18961538461539,73.9875
2020-05-14,89.38461538461539,33.0,178.0,26,30.63153846153846,64.44875
2020-05-15,81.65384615384616,31.0,155.0,26,27.06269230769231,57.48875
2020-05-16,89.38461538461539,21.0,208.0,26,31.17,64.98125
2020-05-17,93.3076923076923,20.0,239.0,26,32.9572,78.08291666666666
2020-05-18,92.4,26.0,222.0,25,33.0976,71.17086956521739
2020-05-19,95.2,32.0,238.0,25,34.4832,79.07043478260869
2020-05-20,100.0,24.0,209.0,25,33.4096,79.51478260869565
